t,x,x_ref,y,y_ref,phi,phi_ref,v_r,v_ref,delta_f,delta_ref,a,w_delta,est_dist_y,real_dist_y
78.2,-32.8691,-32.6681,40.298,40,3.12112,3.14159,2.52449,2.5,0.105953,0,-0.396719,-0.0111999,0.017271,0.117071
78.3,-33.1053,-32.6681,40.3162,40,3.13043,3.14159,2.20265,2.5,0.137418,0,-0.0271933,-0.0374671,0.0641836,0.13073
78.4,-33.3257,-33.1681,40.3196,40,3.13965,3.14159,2.35787,2.5,0.119366,0,-0.290757,-0.07739,0.0384493,0.144061
78.5,-33.5697,-33.4181,40.332,40,3.1502,3.14159,2.44241,2.5,0.13021,0,-0.642802,-0.121508,0.0418772,0.157033
78.6,-33.8068,-33.6681,40.3443,40,3.15971,3.14159,2.27024,2.5,0.118502,0,-0.582658,-0.144251,0.0322358,0.169613
78.7,-34.0161,-33.9181,40.3671,40,3.16705,3.14159,2.1988,2.5,0.0884553,0,-0.565627,-0.00939089,0.0696957,0.181768
78.8,-34.2229,-33.9181,40.3802,40,3.17497,3.14159,2.01497,2.5,0.129547,0,-0.37654,-0.236025,0.0295863,0.193469
78.9,-34.4375,-34.4181,40.3906,40,3.18282,3.14159,2.18828,2.5,0.108329,0,-0.739355,-0.0525299,0.112343,0.204687
79,-34.6438,-34.6681,40.4105,40,3.19108,3.14159,1.80988,2.5,0.131466,0,-0.875126,-0.170309,0.106977,0.215392
79.1,-34.8284,-34.9181,40.422,40,3.19969,3.14159,1.81337,2.5,0.133342,0,-1.01698,-0.1127,0.151964,0.22556
79.2,-35.0109,-35.1681,40.4337,40,3.20664,3.14159,1.65409,2.5,0.117579,0,-0.901486,-0.139849,0.10807,0.235164
79.3,-35.1896,-35.1681,40.4399,40,3.21384,3.14159,1.68415,2.5,0.109506,0,-1.00576,-0.130012,0.116124,0.24418
79.4,-35.3664,-35.6681,40.4556,40,3.21865,3.14159,1.92964,2.5,0.0585249,0,-1.35388,0.0665507,0.166016,0.252585
79.5,-35.5375,-35.9181,40.4695,40,3.22226,3.14159,1.57453,2.5,0.0598136,0,-1.1107,0.105079,0.198446,0.260359
79.6,-35.6818,-36.1681,40.4769,40,3.22604,3.14159,1.21248,2.5,0.0893152,0,-0.628686,0.0196053,0.200703,0.267483
79.7,-35.7956,-36.4181,40.4945,40,3.23009,3.14159,1.05912,2.5,0.114784,0,-0.624745,-0.117585,0.168671,0.273938
79.8,-35.9092,-36.4181,40.5174,40,3.23409,3.14159,0.863421,2.5,0.110584,0,-0.458952,-0.121257,0.147882,0.279708
79.9,-35.9855,-36.9181,40.5364,40,3.23686,3.14159,0.799784,2.5,0.13806,0,-0.439085,-0.165427,0.149069,0.284779
