t,x,x_ref,y,y_ref,phi,phi_ref,v_r,v_ref,delta_f,delta_ref,a,w_delta,noisy_x_meas,noisy_y_meas,x_filtered,y_filtered
0.805,1.87107,2,-0.0121908,0,-0.00303209,0,2.44621,2.5,-0.0100413,0,-0.251238,0.10279,1.72717,-0.20039,1.85969,-0.0580973
0.81,1.88204,2,-0.0138142,0,-0.00296713,0,2.4067,2.5,-0.00641094,0,-0.251238,0.10279,1.72717,-0.20039,1.85969,-0.0580973
0.815,1.89374,2,-0.0129743,0,-0.00307633,0,2.35939,2.5,-0.000638772,0,-0.251238,0.10279,1.72717,-0.20039,1.85969,-0.0580973
0.82,1.90538,2,-0.0134138,0,-0.00312992,0,2.34176,2.5,-0.000721982,0,-0.251238,0.10279,1.72717,-0.20039,1.85969,-0.0580973
0.825,1.91794,2,-0.0139662,0,-0.00324025,0,2.37106,2.5,-0.00629905,0,-0.251238,0.10279,1.72717,-0.20039,1.85969,-0.0580973
0.83,1.92936,2,-0.0137581,0,-0.00314975,0,2.33578,2.5,-0.00511724,0,-0.251238,0.10279,1.72717,-0.20039,1.85969,-0.0580973
0.835,1.94107,2,-0.0135999,0,-0.00315716,0,2.37992,2.5,-0.00911179,0,-0.251238,0.10279,1.72717,-0.20039,1.85969,-0.0580973
0.84,1.9538,2,-0.0153128,0,-0.00318558,0,2.3715,2.5,-0.0118007,0,-0.251238,0.10279,1.72717,-0.20039,1.85969,-0.0580973
0.845,1.96479,2,-0.0150578,0,-0.00346181,0,2.31829,2.5,-0.0131526,0,-0.251238,0.10279,1.72717,-0.20039,1.85969,-0.0580973
0.85,1.97672,2,-0.014675,0,-0.00357649,0,2.34766,2.5,-0.00368709,0,-0.251238,0.10279,1.72717,-0.20039,1.85969,-0.0580973
0.855,1.98795,2,-0.0156046,0,-0.00343178,0,2.28738,2.5,-0.00576028,0,-0.251238,0.10279,1.72717,-0.20039,1.85969,-0.0580973
0.86,1.9998,2,-0.0159909,0,-0.003367,0,2.27608,2.5,-0.00830054,0,-0.251238,0.10279,1.72717,-0.20039,1.85969,-0.0580973
0.865,2.00942,2,-0.015988,0,-0.00348839,0,2.24812,2.5,-0.00307185,0,-0.251238,0.10279,1.72717,-0.20039,1.85969,-0.0580973
0.87,2.01853,2,-0.0166998,0,-0.00351121,0,2.261,2.5,0.00260928,0,-0.251238,0.10279,1.72717,-0.20039,1.85969,-0.0580973
0.875,2.02942,2,-0.0163325,0,-0.00340797,0,2.22643,2.5,0.00182942,0,-0.251238,0.10279,1.72717,-0.20039,1.85969,-0.0580973
0.88,2.04131,2,-0.0178475,0,-0.00330349,0,2.20353,2.5,0.0021271,0,-0.251238,0.10279,1.72717,-0.20039,1.85969,-0.0580973
0.885,2.05418,2,-0.0184778,0,-0.00330917,0,2.18534,2.5,-0.00273154,0,-0.251238,0.10279,1.72717,-0.20039,1.85969,-0.0580973
0.89,2.06467,2,-0.0185141,0,-0.00338095,0,2.15678,2.5,0.00515826,0,-0.251238,0.10279,1.72717,-0.20039,1.85969,-0.0580973
0.895,2.07613,2,-0.0193443,0,-0.00339329,0,2.14894,2.5,0.00788989,0,-0.251238,0.10279,1.72717,-0.20039,1.85969,-0.0580973
0.9,2.0882,2.25,-0.0198877,0,-0.00344211,0,2.16457,2.5,0.0063947,0,0.358543,0.0212076,2.17697,0.0111336,2.11615,-0.0504723
0.905,2.09803,2.25,-0.0196641,0,-0.00353152,0,2.23578,2.5,0.00691214,0,0.358543,0.0212076,2.17697,0.0111336,2.11615,-0.0504723
0.91,2.10892,2.25,-0.0206188,0,-0.0033986,0,2.20274,2.5,-0.000977256,0,0.358543,0.0212076,2.17697,0.0111336,2.11615,-0.0504723
0.915,2.11986,2.25,-0.0204843,0,-0.00340963,0,2.263,2.5,0.000700777,0,0.358543,0.0212076,2.17697,0.0111336,2.11615,-0.0504723
0.92,2.13056,2.25,-0.0190095,0,-0.00329737,0,2.26173,2.5,-0.00238446,0,0.358543,0.0212076,2.17697,0.0111336,2.11615,-0.0504723
0.925,2.14117,2.25,-0.0185843,0,-0.00322795,0,2.31673,2.5,-0.00494285,0,0.358543,0.0212076,2.17697,0.0111336,2.11615,-0.0504723
0.93,2.15068,2.25,-0.0189267,0,-0.00315153,0,2.21068,2.5,-0.0038668,0,0.358543,0.0212076,2.17697,0.0111336,2.11615,-0.0504723
0.935,2.16013,2.25,-0.0203865,0,-0.0031424,0,2.19114,2.5,-0.00994319,0,0.358543,0.0212076,2.17697,0.0111336,2.11615,-0.0504723
0.94,2.17245,2.25,-0.0206058,0,-0.00330386,0,2.20478,2.5,-0.0101467,0,0.358543,0.0212076,2.17697,0.0111336,2.11615,-0.0504723
0.945,2.18472,2.25,-0.0195535,0,-0.00329367,0,2.14673,2.5,0.00113608,0,0.358543,0.0212076,2.17697,0.0111336,2.11615,-0.0504723
0.95,2.19612,2.25,-0.0181092,0,-0.0031968,0,2.15761,2.5,-0.00102007,0,0.358543,0.0212076,2.17697,0.0111336,2.11615,-0.0504723
0.955,2.20653,2.25,-0.0177916,0,-0.00315022,0,2.07027,2.5,-0.00550191,0,0.358543,0.0212076,2.17697,0.0111336,2.11615,-0.0504723
0.96,2.21962,2.25,-0.0176876,0,-0.0032253,0,2.13903,2.5,-0.0117624,0,0.358543,0.0212076,2.17697,0.0111336,2.11615,-0.0504723
0.965,2.23028,2.25,-0.0166871,0,-0.00337397,0,2.1692,2.5,-0.0109226,0,0.358543,0.0212076,2.17697,0.0111336,2.11615,-0.0504723
0.97,2.24002,2.25,-0.0175308,0,-0.00330786,0,2.16353,2.5,-0.0249666,0,0.358543,0.0212076,2.17697,0.0111336,2.11615,-0.0504723
0.975,2.25276,2.25,-0.0175307,0,-0.0035857,0,2.25505,2.5,-0.0228728,0,0.358543,0.0212076,2.17697,0.0111336,2.11615,-0.0504723
0.98,2.2646,2.25,-0.0171751,0,-0.00370982,0,2.26501,2.5,-0.0192998,0,0.358543,0.0212076,2.17697,0.0111336,2.11615,-0.0504723
0.985,2.27656,2.25,-0.0177014,0,-0.00376733,0,2.30554,2.5,-0.0214471,0,0.358543,0.0212076,2.17697,0.0111336,2.11615,-0.0504723
0.99,2.28873,2.25,-0.0175545,0,-0.00380074,0,2.29317,2.5,-0.0200784,0,0.358543,0.0212076,2.17697,0.0111336,2.11615,-0.0504723
0.995,2.30185,2.25,-0.0167949,0,-0.00384085,0,2.33831,2.5,-0.0191395,0,0.358543,0.0212076,2.17697,0.0111336,2.11615,-0.0504723
1,2.31326,2.5,-0.0164355,0,-0.00390805,0,2.3535,2.5,-0.0184507,0,0.241154,0.0858305,2.27599,0.0418103,2.32379,-0.0401367
1.005,2.32457,2.5,-0.015316,0,-0.00406795,0,2.46741,2.5,-0.0182359,0,0.241154,0.0858305,2.27599,0.0418103,2.32379,-0.0401367
1.01,2.33753,2.5,-0.015426,0,-0.00413533,0,2.45006,2.5,-0.0241392,0,0.241154,0.0858305,2.27599,0.0418103,2.32379,-0.0401367
1.015,2.34923,2.5,-0.0154326,0,-0.00420029,0,2.52604,2.5,-0.019974,0,0.241154,0.0858305,2.27599,0.0418103,2.32379,-0.0401367
1.02,2.36244,2.5,-0.0169803,0,-0.00446193,0,2.51571,2.5,-0.0224593,0,0.241154,0.0858305,2.27599,0.0418103,2.32379,-0.0401367
1.025,2.37613,2.5,-0.0150694,0,-0.00460697,0,2.42657,2.5,-0.0234174,0,0.241154,0.0858305,2.27599,0.0418103,2.32379,-0.0401367
1.03,2.38863,2.5,-0.0147289,0,-0.00472948,0,2.47318,2.5,-0.030734,0,0.241154,0.0858305,2.27599,0.0418103,2.32379,-0.0401367
1.035,2.40023,2.5,-0.0144281,0,-0.00489719,0,2.48632,2.5,-0.0289394,0,0.241154,0.0858305,2.27599,0.0418103,2.32379,-0.0401367
1.04,2.41363,2.5,-0.0143001,0,-0.00512842,0,2.49264,2.5,-0.0342554,0,0.241154,0.0858305,2.27599,0.0418103,2.32379,-0.0401367
1.045,2.42664,2.5,-0.015174,0,-0.00535259,0,2.4871,2.5,-0.0300886,0,0.241154,0.0858305,2.27599,0.0418103,2.32379,-0.0401367
1.05,2.44108,2.5,-0.0144209,0,-0.0053877,0,2.42229,2.5,-0.0206949,0,0.241154,0.0858305,2.27599,0.0418103,2.32379,-0.0401367
1.055,2.4529,2.5,-0.0132928,0,-0.00534807,0,2.47382,2.5,-0.0216769,0,0.241154,0.0858305,2.27599,0.0418103,2.32379,-0.0401367
1.06,2.46562,2.5,-0.0134531,0,-0.00555517,0,2.42435,2.5,-0.0241042,0,0.241154,0.0858305,2.27599,0.0418103,2.32379,-0.0401367
1.065,2.47924,2.5,-0.0127443,0,-0.00550657,0,2.47954,2.5,-0.0305313,0,0.241154,0.0858305,2.27599,0.0418103,2.32379,-0.0401367
1.07,2.49188,2.5,-0.0125865,0,-0.00566028,0,2.48111,2.5,-0.0152197,0,0.241154,0.0858305,2.27599,0.0418103,2.32379,-0.0401367
1.075,2.50484,2.5,-0.011707,0,-0.00565247,0,2.42706,2.5,-0.0209759,0,0.241154,0.0858305,2.27599,0.0418103,2.32379,-0.0401367
1.08,2.51789,2.5,-0.0111611,0,-0.0057138,0,2.52021,2.5,-0.0212711,0,0.241154,0.0858305,2.27599,0.0418103,2.32379,-0.0401367
1.085,2.52841,2.5,-0.0104974,0,-0.00583901,0,2.50324,2.5,-0.0265393,0,0.241154,0.0858305,2.27599,0.0418103,2.32379,-0.0401367
1.09,2.54057,2.5,-0.00864367,0,-0.00580093,0,2.5245,2.5,-0.0184808,0,0.241154,0.0858305,2.27599,0.0418103,2.32379,-0.0401367
1.095,2.55299,2.5,-0.00749176,0,-0.00587228,0,2.4661,2.5,-0.0106901,0,0.241154,0.0858305,2.27599,0.0418103,2.32379,-0.0401367
1.1,2.56471,2.75,-0.00791529,0,-0.00602715,0,2.44228,2.5,-0.00890581,0,0.000248702,0.0848354,2.68793,-0.139962,2.57382,-0.0529813
1.105,2.5767,2.75,-0.00880293,0,-0.00608972,0,2.481,2.5,-0.0106312,0,0.000248702,0.0848354,2.68793,-0.139962,2.57382,-0.0529813
1.11,2.58979,2.75,-0.00868625,0,-0.00608643,0,2.44599,2.5,-0.00578546,0,0.000248702,0.0848354,2.68793,-0.139962,2.57382,-0.0529813
1.115,2.60108,2.75,-0.0088171,0,-0.00614327,0,2.43092,2.5,-0.000251243,0,0.000248702,0.0848354,2.68793,-0.139962,2.57382,-0.0529813
1.12,2.61236,2.75,-0.00785978,0,-0.00607076,0,2.49342,2.5,-0.0103414,0,0.000248702,0.0848354,2.68793,-0.139962,2.57382,-0.0529813
1.125,2.62405,2.75,-0.0069693,0,-0.00618523,0,2.41993,2.5,-0.0082071,0,0.000248702,0.0848354,2.68793,-0.139962,2.57382,-0.0529813
1.13,2.63676,2.75,-0.00681438,0,-0.00616064,0,2.39248,2.5,-0.00594083,0,0.000248702,0.0848354,2.68793,-0.139962,2.57382,-0.0529813
1.135,2.64762,2.75,-0.00545319,0,-0.00626722,0,2.34312,2.5,-0.000672498,0,0.000248702,0.0848354,2.68793,-0.139962,2.57382,-0.0529813
1.14,2.65858,2.75,-0.00647465,0,-0.00633836,0,2.26625,2.5,-0.00904414,0,0.000248702,0.0848354,2.68793,-0.139962,2.57382,-0.0529813
1.145,2.67188,2.75,-0.00651278,0,-0.00640993,0,2.22855,2.5,-0.014794,0,0.000248702,0.0848354,2.68793,-0.139962,2.57382,-0.0529813
1.15,2.68411,2.75,-0.00725652,0,-0.00641316,0,2.30813,2.5,-0.0230028,0,0.000248702,0.0848354,2.68793,-0.139962,2.57382,-0.0529813
1.155,2.69533,2.75,-0.00660418,0,-0.00650257,0,2.32347,2.5,-0.0248156,0,0.000248702,0.0848354,2.68793,-0.139962,2.57382,-0.0529813
1.16,2.70646,2.75,-0.0067503,0,-0.00647905,0,2.3891,2.5,-0.0195874,0,0.000248702,0.0848354,2.68793,-0.139962,2.57382,-0.0529813
1.165,2.71787,2.75,-0.00800503,0,-0.00660132,0,2.37424,2.5,-0.01663,0,0.000248702,0.0848354,2.68793,-0.139962,2.57382,-0.0529813
1.17,2.73085,2.75,-0.00819641,0,-0.00678448,0,2.36822,2.5,-0.0131807,0,0.000248702,0.0848354,2.68793,-0.139962,2.57382,-0.0529813
1.175,2.74333,2.75,-0.00794666,0,-0.00675158,0,2.38693,2.5,-0.0232179,0,0.000248702,0.0848354,2.68793,-0.139962,2.57382,-0.0529813
1.18,2.75569,2.75,-0.00682747,0,-0.00683018,0,2.38303,2.5,-0.0149042,0,0.000248702,0.0848354,2.68793,-0.139962,2.57382,-0.0529813
1.185,2.76658,2.75,-0.00746233,0,-0.00682084,0,2.40712,2.5,-0.0197358,0,0.000248702,0.0848354,2.68793,-0.139962,2.57382,-0.0529813
1.19,2.7785,2.75,-0.0085506,0,-0.00691944,0,2.44494,2.5,-0.0179401,0,0.000248702,0.0848354,2.68793,-0.139962,2.57382,-0.0529813
1.195,2.78912,2.75,-0.00754115,0,-0.00689396,0,2.4131,2.5,-0.0194283,0,0.000248702,0.0848354,2.68793,-0.139962,2.57382,-0.0529813
1.2,2.80395,2.75,-0.0081466,0,-0.00679921,0,2.43974,2.5,-0.0180068,0,0.0892956,0.124039,2.63955,-0.124644,2.80154,-0.0628625
1.205,2.81781,3,-0.00928065,0,-0.00693448,0,2.43021,2.5,-0.0126941,0,0.0892956,0.124039,2.63955,-0.124644,2.80154,-0.0628625
1.21,2.8302,3,-0.00936268,0,-0.00697748,0,2.49245,2.5,-0.0160937,0,0.0892956,0.124039,2.63955,-0.124644,2.80154,-0.0628625
1.215,2.84184,3,-0.00831459,0,-0.00711221,0,2.42206,2.5,-0.0329265,0,0.0892956,0.124039,2.63955,-0.124644,2.80154,-0.0628625
1.22,2.85462,3,-0.00801446,0,-0.00740189,0,2.4326,2.5,-0.0364245,0,0.0892956,0.124039,2.63955,-0.124644,2.80154,-0.0628625
1.225,2.86611,3,-0.00803266,0,-0.00740014,0,2.45349,2.5,-0.0322716,0,0.0892956,0.124039,2.63955,-0.124644,2.80154,-0.0628625
1.23,2.87851,3,-0.00739593,0,-0.00759374,0,2.41352,2.5,-0.0332473,0,0.0892956,0.124039,2.63955,-0.124644,2.80154,-0.0628625
1.235,2.89014,3,-0.00663496,0,-0.00769687,0,2.35584,2.5,-0.0310758,0,0.0892956,0.124039,2.63955,-0.124644,2.80154,-0.0628625
1.24,2.90203,3,-0.00657849,0,-0.00776387,0,2.3678,2.5,-0.0357002,0,0.0892956,0.124039,2.63955,-0.124644,2.80154,-0.0628625
1.245,2.91478,3,-0.00716619,0,-0.00776177,0,2.4244,2.5,-0.0371365,0,0.0892956,0.124039,2.63955,-0.124644,2.80154,-0.0628625
1.25,2.92456,3,-0.00742115,0,-0.0079016,0,2.45538,2.5,-0.0409862,0,0.0892956,0.124039,2.63955,-0.124644,2.80154,-0.0628625
1.255,2.93646,3,-0.00743017,0,-0.00802744,0,2.51376,2.5,-0.0357857,0,0.0892956,0.124039,2.63955,-0.124644,2.80154,-0.0628625
1.26,2.94945,3,-0.00730922,0,-0.00808618,0,2.49583,2.5,-0.0394238,0,0.0892956,0.124039,2.63955,-0.124644,2.80154,-0.0628625
1.265,2.96135,3,-0.00720843,0,-0.00826892,0,2.52624,2.5,-0.0407633,0,0.0892956,0.124039,2.63955,-0.124644,2.80154,-0.0628625
1.27,2.97361,3,-0.00874685,0,-0.00830089,0,2.56839,2.5,-0.0396444,0,0.0892956,0.124039,2.63955,-0.124644,2.80154,-0.0628625
1.275,2.98592,3,-0.00873115,0,-0.00862255,0,2.67798,2.5,-0.0399962,0,0.0892956,0.124039,2.63955,-0.124644,2.80154,-0.0628625
1.28,2.9998,3,-0.00798865,0,-0.00885778,0,2.68771,2.5,-0.0356501,0,0.0892956,0.124039,2.63955,-0.124644,2.80154,-0.0628625
1.285,3.01438,3,-0.00894597,0,-0.00898866,0,2.70622,2.5,-0.0321039,0,0.0892956,0.124039,2.63955,-0.124644,2.80154,-0.0628625
1.29,3.02846,3,-0.0102784,0,-0.00904525,0,2.71322,2.5,-0.0273621,0,0.0892956,0.124039,2.63955,-0.124644,2.80154,-0.0628625
1.295,3.04269,3,-0.00936333,0,-0.00922749,0,2.72981,2.5,-0.0326291,0,0.0892956,0.124039,2.63955,-0.124644,2.80154,-0.0628625
1.3,3.05539,3.25,-0.00912942,0,-0.00951264,0,2.73674,2.5,-0.0417498,0,-0.466351,0.150891,3.09592,-0.1934,3.04808,-0.0790196
1.305,3.06998,3.25,-0.00812875,0,-0.00968804,0,2.67876,2.5,-0.0375585,0,-0.466351,0.150891,3.09592,-0.1934,3.04808,-0.0790196
1.31,3.08517,3.25,-0.00831149,0,-0.00973986,0,2.62311,2.5,-0.0350377,0,-0.466351,0.150891,3.09592,-0.1934,3.04808,-0.0790196
1.315,3.09937,3.25,-0.00729633,0,-0.00985511,0,2.57938,2.5,-0.0330162,0,-0.466351,0.150891,3.09592,-0.1934,3.04808,-0.0790196
1.32,3.11126,3.25,-0.00632997,0,-0.0102001,0,2.59049,2.5,-0.0246587,0,-0.466351,0.150891,3.09592,-0.1934,3.04808,-0.0790196
1.325,3.12529,3.25,-0.00488071,0,-0.010321,0,2.57832,2.5,-0.0318334,0,-0.466351,0.150891,3.09592,-0.1934,3.04808,-0.0790196
1.33,3.13886,3.25,-0.00410472,0,-0.0107172,0,2.4941,2.5,-0.0230882,0,-0.466351,0.150891,3.09592,-0.1934,3.04808,-0.0790196
1.335,3.15085,3.25,-0.00414757,0,-0.0108771,0,2.44674,2.5,-0.0244306,0,-0.466351,0.150891,3.09592,-0.1934,3.04808,-0.0790196
1.34,3.16208,3.25,-0.00421183,0,-0.0108085,0,2.48501,2.5,-0.0149257,0,-0.466351,0.150891,3.09592,-0.1934,3.04808,-0.0790196
1.345,3.1745,3.25,-0.00384215,0,-0.0108242,0,2.50573,2.5,-0.0137324,0,-0.466351,0.150891,3.09592,-0.1934,3.04808,-0.0790196
1.35,3.1871,3.25,-0.00432192,0,-0.0110199,0,2.49024,2.5,-0.0150327,0,-0.466351,0.150891,3.09592,-0.1934,3.04808,-0.0790196
1.355,3.20009,3.25,-0.00359827,0,-0.011061,0,2.55618,2.5,-0.0144932,0,-0.466351,0.150891,3.09592,-0.1934,3.04808,-0.0790196
1.36,3.21095,3.25,-0.00466801,0,-0.0110373,0,2.58056,2.5,-0.0163831,0,-0.466351,0.150891,3.09592,-0.1934,3.04808,-0.0790196
1.365,3.22329,3.25,-0.00392195,0,-0.0110613,0,2.57648,2.5,-0.019573,0,-0.466351,0.150891,3.09592,-0.1934,3.04808,-0.0790196
1.37,3.23712,3.25,-0.00451177,0,-0.0110758,0,2.52191,2.5,-0.018468,0,-0.466351,0.150891,3.09592,-0.1934,3.04808,-0.0790196
1.375,3.2498,3.25,-0.0043225,0,-0.0110989,0,2.47603,2.5,-0.0128065,0,-0.466351,0.150891,3.09592,-0.1934,3.04808,-0.0790196
1.38,3.26316,3.25,-0.00344317,0,-0.0111242,0,2.58832,2.5,-0.00452982,0,-0.466351,0.150891,3.09592,-0.1934,3.04808,-0.0790196
1.385,3.27672,3.25,-0.00343874,0,-0.0112692,0,2.62727,2.5,-0.00162033,0,-0.466351,0.150891,3.09592,-0.1934,3.04808,-0.0790196
1.39,3.28948,3.25,-0.00174494,0,-0.0113236,0,2.5907,2.5,0.00554779,0,-0.466351,0.150891,3.09592,-0.1934,3.04808,-0.0790196
1.395,3.30359,3.25,-0.000943063,0,-0.0111941,0,2.58679,2.5,-0.00331773,0,-0.466351,0.150891,3.09592,-0.1934,3.04808,-0.0790196
1.4,3.31575,3.5,-0.000745485,0,-0.0112198,0,2.62114,2.5,0.000452397,0,-0.369487,0.0752979,3.18998,0.14641,3.30812,-0.0584807
1.405,3.32967,3.5,-0.000184697,0,-0.0111227,0,2.66226,2.5,-0.00548214,0,-0.369487,0.0752979,3.18998,0.14641,3.30812,-0.0584807
1.41,3.34305,3.5,-0.00209106,0,-0.0110215,0,2.64572,2.5,-0.0126182,0,-0.369487,0.0752979,3.18998,0.14641,3.30812,-0.0584807
1.415,3.35525,3.5,-0.00185836,0,-0.0110238,0,2.68613,2.5,-0.00457253,0,-0.369487,0.0752979,3.18998,0.14641,3.30812,-0.0584807
1.42,3.3678,3.5,-0.00241407,0,-0.011222,0,2.70803,2.5,-0.00885324,0,-0.369487,0.0752979,3.18998,0.14641,3.30812,-0.0584807
1.425,3.37937,3.5,-0.00206246,0,-0.0111078,0,2.63263,2.5,-0.00488153,0,-0.369487,0.0752979,3.18998,0.14641,3.30812,-0.0584807
1.43,3.39174,3.5,-0.00129716,0,-0.0111689,0,2.63053,2.5,-0.00699848,0,-0.369487,0.0752979,3.18998,0.14641,3.30812,-0.0584807
1.435,3.40412,3.5,-0.000883866,0,-0.0112922,0,2.68323,2.5,-0.00269475,0,-0.369487,0.0752979,3.18998,0.14641,3.30812,-0.0584807
1.44,3.4172,3.5,0.000571373,0,-0.0114201,0,2.66112,2.5,0.00117129,0,-0.369487,0.0752979,3.18998,0.14641,3.30812,-0.0584807
1.445,3.43091,3.5,0.000540806,0,-0.0115378,0,2.70469,2.5,-0.00750987,0,-0.369487,0.0752979,3.18998,0.14641,3.30812,-0.0584807
1.45,3.44514,3.5,0.00176097,0,-0.0116615,0,2.66552,2.5,-0.0143318,0,-0.369487,0.0752979,3.18998,0.14641,3.30812,-0.0584807
1.455,3.45908,3.5,0.00241003,0,-0.0117935,0,2.66287,2.5,-0.00690187,0,-0.369487,0.0752979,3.18998,0.14641,3.30812,-0.0584807
1.46,3.4733,3.5,0.00384153,0,-0.0118036,0,2.68155,2.5,-0.00769954,0,-0.369487,0.0752979,3.18998,0.14641,3.30812,-0.0584807
1.465,3.48614,3.5,0.00373146,0,-0.0119047,0,2.69409,2.5,-0.004106,0,-0.369487,0.0752979,3.18998,0.14641,3.30812,-0.0584807
1.47,3.49977,3.5,0.00261128,0,-0.0119308,0,2.7439,2.5,-0.00196991,0,-0.369487,0.0752979,3.18998,0.14641,3.30812,-0.0584807
1.475,3.51153,3.5,0.00128114,0,-0.0119573,0,2.70305,2.5,-0.000167014,0,-0.369487,0.0752979,3.18998,0.14641,3.30812,-0.0584807
1.48,3.52499,3.5,0.000445096,0,-0.0118847,0,2.66551,2.5,0.0101314,0,-0.369487,0.0752979,3.18998,0.14641,3.30812,-0.0584807
1.485,3.53911,3.5,-0.0011231,0,-0.0117124,0,2.63162,2.5,0.00876092,0,-0.369487,0.0752979,3.18998,0.14641,3.30812,-0.0584807
1.49,3.5511,3.5,0.000378573,0,-0.0115936,0,2.70877,2.5,0.00826346,0,-0.369487,0.0752979,3.18998,0.14641,3.30812,-0.0584807
1.495,3.56264,3.5,-0.00103484,0,-0.0116513,0,2.67367,2.5,0.0124326,0,-0.369487,0.0752979,3.18998,0.14641,3.30812,-0.0584807
1.5,3.57638,3.75,-0.00170546,0,-0.0115536,0,2.66954,2.5,0.00997628,0,-0.521509,0.0286281,3.5452,-0.0105175,3.56252,-0.0564318
1.505,3.58901,3.75,0.000199954,0,-0.0115104,0,2.72851,2.5,0.0101933,0,-0.521509,0.0286281,3.5452,-0.0105175,3.56252,-0.0564318
1.51,3.60441,3.75,-0.000763993,0,-0.0115615,0,2.73673,2.5,0.0143304,0,-0.521509,0.0286281,3.5452,-0.0105175,3.56252,-0.0564318
1.515,3.61731,3.75,-0.000145866,0,-0.011396,0,2.7602,2.5,0.0219844,0,-0.521509,0.0286281,3.5452,-0.0105175,3.56252,-0.0564318
1.52,3.63013,3.75,-0.000123951,0,-0.0113405,0,2.78157,2.5,0.0111962,0,-0.521509,0.0286281,3.5452,-0.0105175,3.56252,-0.0564318
1.525,3.64275,3.75,0.000372392,0,-0.0112549,0,2.79732,2.5,0.0169013,0,-0.521509,0.0286281,3.5452,-0.0105175,3.56252,-0.0564318
1.53,3.65683,3.75,0.000688217,0,-0.0112477,0,2.81673,2.5,0.0145278,0,-0.521509,0.0286281,3.5452,-0.0105175,3.56252,-0.0564318
1.535,3.67179,3.75,0.000546707,0,-0.0112104,0,2.8026,2.5,0.0197872,0,-0.521509,0.0286281,3.5452,-0.0105175,3.56252,-0.0564318
1.54,3.68534,3.75,7.3998e-05,0,-0.0112503,0,2.72521,2.5,0.0177055,0,-0.521509,0.0286281,3.5452,-0.0105175,3.56252,-0.0564318
1.545,3.69849,3.75,0.000629305,0,-0.0110623,0,2.76345,2.5,0.0209921,0,-0.521509,0.0286281,3.5452,-0.0105175,3.56252,-0.0564318
1.55,3.71152,3.75,0.000429091,0,-0.011075,0,2.81298,2.5,0.0169454,0,-0.521509,0.0286281,3.5452,-0.0105175,3.56252,-0.0564318
1.555,3.72518,3.75,-0.000392044,0,-0.0109373,0,2.79186,2.5,0.0137333,0,-0.521509,0.0286281,3.5452,-0.0105175,3.56252,-0.0564318
1.56,3.74038,3.75,-0.000901885,0,-0.0106989,0,2.76454,2.5,0.0158894,0,-0.521509,0.0286281,3.5452,-0.0105175,3.56252,-0.0564318
1.565,3.75268,3.75,-0.00109636,0,-0.0106996,0,2.7521,2.5,0.0154032,0,-0.521509,0.0286281,3.5452,-0.0105175,3.56252,-0.0564318
1.57,3.76588,3.75,-0.0012117,0,-0.0105594,0,2.74004,2.5,0.0188539,0,-0.521509,0.0286281,3.5452,-0.0105175,3.56252,-0.0564318
1.575,3.78048,3.75,-0.00181794,0,-0.0104433,0,2.74735,2.5,0.0186672,0,-0.521509,0.0286281,3.5452,-0.0105175,3.56252,-0.0564318
1.58,3.79389,3.75,-0.00289056,0,-0.0105057,0,2.84157,2.5,0.0174438,0,-0.521509,0.0286281,3.5452,-0.0105175,3.56252,-0.0564318
1.585,3.80738,3.75,-0.00327573,0,-0.010509,0,2.80751,2.5,0.0132601,0,-0.521509,0.0286281,3.5452,-0.0105175,3.56252,-0.0564318
1.59,3.82227,3.75,-0.00417719,0,-0.0103483,0,2.80051,2.5,0.0111463,0,-0.521509,0.0286281,3.5452,-0.0105175,3.56252,-0.0564318
1.595,3.83514,3.75,-0.00484813,0,-0.0102276,0,2.7555,2.5,0.0175931,0,-0.521509,0.0286281,3.5452,-0.0105175,3.56252,-0.0564318
1.6,3.84821,4,-0.00673997,0,-0.0100977,0,2.75878,2.5,0.015277,0,-0.718645,0.0256122,3.77248,0.00282378,3.82296,-0.0528287
1.605,3.86341,4,-0.00840231,0,-0.0100582,0,2.84841,2.5,0.0187317,0,-0.718645,0.0256122,3.77248,0.00282378,3.82296,-0.0528287
1.61,3.87813,4,-0.00938686,0,-0.00998798,0,2.83053,2.5,0.0157747,0,-0.718645,0.0256122,3.77248,0.00282378,3.82296,-0.0528287
1.615,3.89161,4,-0.00987036,0,-0.00999605,0,2.86966,2.5,0.0134431,0,-0.718645,0.0256122,3.77248,0.00282378,3.82296,-0.0528287
1.62,3.90614,4,-0.008876,0,-0.00977184,0,2.8865,2.5,0.0154497,0,-0.718645,0.0256122,3.77248,0.00282378,3.82296,-0.0528287
1.625,3.92283,4,-0.00876858,0,-0.0097003,0,2.87519,2.5,0.00764227,0,-0.718645,0.0256122,3.77248,0.00282378,3.82296,-0.0528287
1.63,3.93692,4,-0.00951377,0,-0.00950543,0,2.92354,2.5,0.00926422,0,-0.718645,0.0256122,3.77248,0.00282378,3.82296,-0.0528287
1.635,3.952,4,-0.00889296,0,-0.00962606,0,2.83208,2.5,0.0149647,0,-0.718645,0.0256122,3.77248,0.00282378,3.82296,-0.0528287
1.64,3.96741,4,-0.00786799,0,-0.0097484,0,2.88768,2.5,0.0116974,0,-0.718645,0.0256122,3.77248,0.00282378,3.82296,-0.0528287
1.645,3.9824,4,-0.00738288,0,-0.00959036,0,2.88456,2.5,0.00615183,0,-0.718645,0.0256122,3.77248,0.00282378,3.82296,-0.0528287
