t,x,x_ref,y,y_ref,phi,phi_ref,v_r,v_ref,delta_f,delta_ref,a,w_delta,est_dist_y,real_dist_y
77.8,-31.9381,-31.4181,39.6342,40,3.08435,3.14159,2.16444,2.5,0.00690791,0,0.827414,-0.0291901,-0.0729705,0.0598619
77.9,-32.1507,-31.9181,39.6559,40,3.08441,3.14159,2.42956,2.5,-0.0133989,0,0.343737,0.0480115,-0.0425439,0.0744793
78,-32.3922,-32.1681,39.6892,40,3.08405,3.14159,2.33852,2.5,0.00666141,0,0.285146,0.0142863,0.00400073,0.0889106
78.1,-32.6337,-32.4181,39.7129,40,3.08488,3.14159,2.50523,2.5,0.0104358,0,-0.116545,-0.00107328,-0.0152683,0.10312
78.2,-32.87,-32.6681,39.7434,40,3.08697,3.14159,2.51966,2.5,0.0359784,0,-0.385569,-0.0368076,0.0174647,0.117071
78.3,-33.1055,-32.6681,39.7701,40,3.09051,3.14159,2.19893,2.5,0.0648831,0,-0.0170968,-0.0984915,0.0641108,0.13073
78.4,-33.3252,-33.1681,39.7832,40,3.09378,3.14159,2.35516,2.5,0.0407281,0,-0.281854,-0.0583058,0.0382771,0.144061
78.5,-33.5688,-33.4181,39.8075,40,3.09781,3.14159,2.44059,2.5,0.0534809,0,-0.635088,-0.0869983,0.0417195,0.157033
78.6,-33.8056,-33.6681,39.8326,40,3.10127,3.14159,2.26919,2.5,0.0452236,0,-0.576268,-0.0815084,0.031921,0.169613
78.7,-34.0147,-33.9181,39.8682,40,3.10346,3.14159,2.1984,2.5,0.0214512,0,-0.560473,0.00810125,0.0690497,0.181768
78.8,-34.2214,-33.9181,39.895,40,3.1066,3.14159,2.01508,2.5,0.0642925,0,-0.372724,-0.144678,0.0285643,0.193469
78.9,-34.436,-34.4181,39.9204,40,3.10995,3.14159,2.18877,2.5,0.0522086,0,-0.73694,-0.0763625,0.111322,0.204687
79,-34.6425,-34.6681,39.956,40,3.11405,3.14159,1.81061,2.5,0.0729626,0,-0.341959,-0.148818,0.10582,0.215392
79.1,-34.8299,-34.9181,39.9823,40,3.11898,3.14159,1.86742,2.5,0.0769879,0,-0.496978,-0.124105,0.15096,0.22556
79.2,-35.0206,-35.1681,40.0086,40,3.1226,3.14159,1.76014,2.5,0.0600841,0,-0.524841,-0.101627,0.107177,0.235164
79.3,-35.2121,-35.1681,40.0304,40,3.12654,3.14159,1.82786,2.5,0.0558331,0,-1.17713,-0.0802773,0.115776,0.24418
79.4,-35.4029,-35.6681,40.0617,40,3.12841,3.14159,2.05622,2.5,0.00982595,0,-1.69065,0.0489636,0.166329,0.252585
79.5,-35.5856,-35.9181,40.0912,40,3.12917,3.14159,1.66743,2.5,0.00935593,0,-1.4544,0.0663944,0.198781,0.260359
79.6,-35.738,-36.1681,40.1122,40,3.13041,3.14159,1.27101,2.5,0.0349891,0,-0.844045,-0.0149288,0.20083,0.267483
79.7,-35.8571,-36.4181,40.1406,40,3.13238,3.14159,1.09612,2.5,0.0570046,0,-0.689639,-0.0442343,0.168519,0.273938
79.8,-35.9746,-36.4181,40.175,40,3.13424,3.14159,0.893927,2.5,0.0601401,0,-0.515511,-0.0585644,0.147848,0.279708
79.9,-36.054,-36.9181,40.2019,40,3.13579,3.14159,0.824634,2.5,0.0938848,0,-0.489632,-0.112072,0.148978,0.284779
